"ID","lat","lon","Agency","Bureau","Installation Name","City","State","Zip code","Real Property Type","Real Property Use","RPUID","Likely Disposition Outcome","Map Label"
7286,"40.98645619","-109.59286724","Agriculture","Forest Service","ASHLEY NATIONAL FOREST","MANILA","Utah",84046,"Building","All Other","F8883010391","Demolition","Excess Asset"
7287,"40.36764758","-111.73790831","Agriculture","Forest Service","UINTA NATIONAL FOREST","PLEASANT GROVE","Utah",84062,"Building","All Other","F9010010422","Demolition","Excess Asset"
7408,"37.62513","-79.51313","Agriculture","Forest Service","JEFFERSON NF","Natural BR STA","Virginia",24579,"Building","All Other","F844010319","Demolition","Excess Asset"
7468,"38.39","-78.97","Agriculture","Forest Service","GEORGE WASHINGTON NF","BRIDGEWATER","Virginia",22812,"Building","All Other","F1022010319","Demolition","Excess Asset"
7469,"37.26","-80.86","Agriculture","Forest Service","JEFFERSON NF","NARROWS","Virginia",24315,"Building","Service","F1176.006951","Demolition","Excess Asset"
7470,"38.18842","-79.24529","Agriculture","Forest Service","GEORGE WASHINGTON NF","CHURCHVILLE","Virginia",24479,"Building","All Other","F3707.006374","Demolition","Excess Asset"
7471,"38.18842","-79.24529","Agriculture","Forest Service","GEORGE WASHINGTON NF","CHURCHVILLE","Virginia",24479,"Building","Industrial","F3709.006374","Demolition","Excess Asset"
7472,"38.31","-79.36","Agriculture","Forest Service","GEORGE WASHINGTON NF","DEERFIELD","Virginia",24485,"Building","All Other","F6458010319","Demolition","Excess Asset"
7473,"38.31","-79.36","Agriculture","Forest Service","JEFFERSON NF","DEERFIELD","Virginia",24485,"Building","Service","F6459010319","Demolition","Excess Asset"
7474,"37.09939","-81.12682","Agriculture","Forest Service","JEFFERSON NF","BLAND","Virginia",24315,"Building","Family Housing","F7301.006371","Demolition","Excess Asset"
7772,"48.88731119","-121.93902447","Agriculture","Forest Service","MT.BAKER-SNOQUALMIE NF","GLACIER","Washington",98244,"Building","All Other","F1060.004841","Demolition","Excess Asset"
7773,"47.75305556","-122.92888889","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","BRINNON","Washington",98320,"Building","Communications Systems","F1295.005071","Demolition","Excess Asset"
7774,"48.26055556","-121.60222222","Agriculture","Forest Service","MT.BAKER-SNOQUALMIE NF","DARRINGTON","Washington",98241,"Building","All Other","F14625010357","Demolition","Excess Asset"
7775,"45.88611111","-122.08666666","Agriculture","Forest Service","GIFFORD PINCHOT NF","STEVENSON","Washington",98648,"Building","Communications Systems","F15332010274","Demolition","Excess Asset"
7776,"46.47525","-117.6099","Agriculture","Forest Service","UMATILLA N.F. - WASHINGTON","POMEROY","Washington",99347,"Building","All Other","F1670.009091","Demolition","Excess Asset"
7777,"46.62618334","-121.66816667","Agriculture","Forest Service","GIFFORD PINCHOT NF","PACKWOOD","Washington",98361,"Building","Industrial","F2307.004731","Demolition","Excess Asset"
7778,"46.030885","-117.90699","Agriculture","Forest Service","UMATILLA N.F. - WASHINGTON","DAYTON","Washington",99328,"Building","Service","F23951010616","Demolition","Excess Asset"
7779,"46.05878","-118.36355","Agriculture","Forest Service","UMATILLA N.F. - WASHINGTON","WALLA WALLA","Washington",99362,"Building","All Other","F23959010616","Demolition","Excess Asset"
7780,"46.43926666","-121.8478","Agriculture","Forest Service","GIFFORD PINCHOT NF","RANDLE","Washington",98377,"Building","All Other","F2638.004731","Demolition","Excess Asset"
7781,"47.03166667","-122.9416667","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","TUMWATER","Washington",98512,"Building","All Other","F273986010602","Demolition","Excess Asset"
7782,"47.03166667","-122.9416667","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","TUMWATER","Washington",98512,"Building","All Other","F273987010602","Demolition","Excess Asset"
7783,"47.03166667","-122.9416667","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","TUMWATER","Washington",98512,"Building","All Other","F273989010602","Demolition","Excess Asset"
7784,"47.03166667","-122.9416667","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","TUMWATER","Washington",98512,"Building","All Other","F273990010602","Demolition","Excess Asset"
7785,"47.03166667","-122.9416667","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","TUMWATER","Washington",98512,"Building","All Other","F273992010602","Demolition","Excess Asset"
7786,"47.03166667","-122.9416667","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","TUMWATER","Washington",98512,"Building","All Other","F273993010602","Demolition","Excess Asset"
7787,"47.03166667","-122.9416667","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","TUMWATER","Washington",98512,"Building","All Other","F273995010602","Demolition","Excess Asset"
7788,"47.03166667","-122.9416667","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","TUMWATER","Washington",98512,"Building","All Other","F273996010602","Demolition","Excess Asset"
7789,"47.03166667","-122.9416667","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","TUMWATER","Washington",98512,"Building","All Other","F273997010602","Demolition","Excess Asset"
7790,"47.03166667","-122.9416667","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","TUMWATER","Washington",98512,"Building","All Other","F273998010602","Demolition","Excess Asset"
7871,"46.98888889","-121.53555555","Agriculture","Forest Service","MT.BAKER-SNOQUALMIE NF","Enumclaw","Washington",98022,"Building","All Other","F14660010357","Demolition","Excess Asset"
7880,"47.389761","-123.312828","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","Montesano","Washington",98563,"Building","All Other","F1080.005071","Demolition","Excess Asset"
7881,"47.36813","-123.56446","Agriculture","Forest Service","OLYMPIC NATIONAL FOREST","Montesano","Washington",98563,"Building","All Other","F1090.005071","Demolition","Excess Asset"
7900,"46.06271944","-122.02784167","Agriculture","Forest Service","GIFFORD PINCHOT NF","Stevenson","Washington",98648,"Building","All Other","F1695.004731","Demolition","Excess Asset"
7907,"47.8375","-120.7983","Agriculture","Forest Service","WENATCHEE NF","Leavenworth","Washington",98826,"Building","All Other","F48216010700","Demolition","Excess Asset"
7931,"46.9017","-121.0164","Agriculture","Forest Service","WENATCHEE NF","Naches","Washington",98937,"Building","Service","F2055.005511","Demolition","Excess Asset"
7932,"46.9017","-121.0164","Agriculture","Forest Service","WENATCHEE NF","Naches","Washington",98937,"Building","Industrial","F9330010416","Demolition","Excess Asset"
8563,"38.31799909","-80.09105591","Agriculture","Forest Service","MONONGAHELA NATIONAL FOREST","Slaty Fork","West Virginia",26291,"Building","All Other","F1552.007891","Demolition","Excess Asset"
8564,"38.31800029","-80.09121089","Agriculture","Forest Service","MONONGAHELA NATIONAL FOREST","Slaty Fork","West Virginia",26291,"Building","All Other","F1558.007891","Demolition","Excess Asset"
8612,"37.939844","-80.101642","Agriculture","Forest Service","MONONGAHELA NATIONAL FOREST","ANTHONY","West Virginia",24986,"Building","All Other","F1125.007891","Demolition","Excess Asset"
8613,"38.1442728","-80.34451548","Agriculture","Forest Service","MONONGAHELA NATIONAL FOREST","HILLSBORO","West Virginia",24946,"Building","Communications Systems","F1498.007891","Demolition","Excess Asset"
8614,"37.43","-81.06958","Agriculture","Forest Service","MORGANTOWN BLDGS","ATHENS","West Virginia",24740,"Building","All Other","F1768.008341","Demolition","Excess Asset"
8615,"38.92906777","-79.86449509","Agriculture","Forest Service","MONONGAHELA NATIONAL FOREST","ELKINS","West Virginia",26241,"Building","All Other","F2023.007891","Demolition","Excess Asset"
8616,"38.24640897","-80.52576555","Agriculture","Forest Service","MONONGAHELA NATIONAL FOREST","RICHWOOD","West Virginia",26261,"Building","All Other","F2144.007891","Demolition","Excess Asset"
8617,"37.429","-81.0701","Agriculture","Forest Service","MORGANTOWN BLDGS","ATHENS","West Virginia",24740,"Building","Industrial","F78010283","Demolition","Excess Asset"
8812,"41.20575313","-106.79719179","Agriculture","Forest Service","MEDICINE BOW NATIONAL FOREST","Encampment","Wyoming",82325,"Building","Other Institutional Uses","F15216010454","Demolition","Excess Asset"
8817,"44.84470776","-109.63030182","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","Cody","Wyoming",82414,"Building","All Other","F2016.001771","Demolition","Excess Asset"
8818,"44.84470902","-109.63033995","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","Cody","Wyoming",82414,"Building","All Other","F2018.001771","Demolition","Excess Asset"
8819,"44.84471532","-109.63043544","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","Cody","Wyoming",82414,"Building","All Other","F2152.001771","Demolition","Excess Asset"
8820,"44.15408716","-109.60423501","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","Cody","Wyoming",82414,"Building","All Other","F2170.001771","Demolition","Excess Asset"
8821,"44.84656554","-109.63498787","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","Cody","Wyoming",82414,"Building","All Other","F5539010337","Demolition","Excess Asset"
8824,"44.18932547","-107.25035366","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","Manderson","Wyoming",82432,"Building","All Other","F14070010452","Demolition","Excess Asset"
8825,"44.18981477","-107.25045328","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","Manderson","Wyoming",82432,"Building","All Other","F14072010452","Demolition","Excess Asset"
8826,"44.1891644","-107.2510254","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","Manderson","Wyoming",82432,"Building","All Other","F14073010452","Demolition","Excess Asset"
8827,"44.18959402","-107.25075341","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","Manderson","Wyoming",82432,"Building","All Other","F14075010452","Demolition","Excess Asset"
8828,"44.18839567","-107.24805816","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","Manderson","Wyoming",82432,"Building","All Other","F16568010452","Demolition","Excess Asset"
8829,"44.18982682","-107.2503871","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","Manderson","Wyoming",82432,"Building","All Other","F4503.001041","Demolition","Excess Asset"
8831,"43.86627457","-109.31555687","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","Meeteetse","Wyoming",82433,"Building","Service","F2057.001771","Demolition","Excess Asset"
8832,"44.0282937","-109.43023399","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","Meeteetse","Wyoming",82433,"Building","Service","F2138.001771","Demolition","Excess Asset"
8833,"43.87794857","-109.29482461","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","Meeteetse","Wyoming",82433,"Building","Service","F5497010337","Demolition","Excess Asset"
8835,"43.04561","-109.53991","Agriculture","Forest Service","BRIDGER NATIONAL FOREST","Dubois","Wyoming",82513,"Building","Service","F4578010491","Demolition","Excess Asset"
8848,"42.59262993","-108.85553899","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","Lander","Wyoming",82520,"Building","All Other","F1976.001771","Demolition","Excess Asset"
8850,"42.41577518","-105.36035535","Agriculture","Forest Service","MEDICINE BOW NATIONAL FOREST","Douglas","Wyoming",82633,"Building","All Other","F1086.001291","Demolition","Excess Asset"
8854,"44.31916918","-106.94760594","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","Buffalo","Wyoming",82834,"Building","All Other","F19029010452","Demolition","Excess Asset"
8855,"44.31948489","-106.94700618","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","Buffalo","Wyoming",82834,"Building","All Other","F4317.001041","Demolition","Excess Asset"
8857,"44.78968582","-107.53069569","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","Dayton","Wyoming",82836,"Building","Service","F5804010452","Demolition","Excess Asset"
8858,"44.78994346","-107.53099963","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","Dayton","Wyoming",82836,"Building","All Other","F5805010452","Demolition","Excess Asset"
8863,"42.52156","-109.5181","Agriculture","Forest Service","BRIDGER NATIONAL FOREST","Boulder","Wyoming",82923,"Building","Service","F1243.002791","Demolition","Excess Asset"
8864,"42.36736","-109.1483","Agriculture","Forest Service","BRIDGER NATIONAL FOREST","Boulder","Wyoming",82923,"Building","Service","F1800.002791","Demolition","Excess Asset"
8867,"43.2500637","-110.02295847","Agriculture","Forest Service","BRIDGER NATIONAL FOREST","Cora","Wyoming",82925,"Building","Service","F1223.002791","Demolition","Excess Asset"
8868,"43.14987","-110.01376","Agriculture","Forest Service","BRIDGER NATIONAL FOREST","Cora","Wyoming",82925,"Building","Service","F1224.002791","Demolition","Excess Asset"
8869,"43.31510659","-109.85802348","Agriculture","Forest Service","BRIDGER NATIONAL FOREST","Cora","Wyoming",82925,"Building","All Other","F7838010491","Demolition","Excess Asset"
8870,"43.2700482","-110.64674144","Agriculture","Forest Service","TETON NATIONAL FOREST","Jackson","Wyoming",83001,"Building","All Other","F1164.002791","Demolition","Excess Asset"
8872,"43.67207822","-109.64192523","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","DUBOIS","Wyoming",82513,"Building","Service","F1000.001771","Demolition","Excess Asset"
8873,"43.81095216","-109.55749671","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","DUBOIS","Wyoming",82513,"Building","Service","F1001.001771","Demolition","Excess Asset"
8874,"41.29668723","-106.14020343","Agriculture","Forest Service","MEDICINE BOW NATIONAL FOREST","CENTENNIAL","Wyoming",82055,"Building","Industrial","F1063.001291","Demolition","Excess Asset"
8875,"41.22807827","-105.43665442","Agriculture","Forest Service","MEDICINE BOW NATIONAL FOREST","TIE SIDING","Wyoming",82070,"Building","All Other","F1070.001291","Demolition","Excess Asset"
8876,"41.22806978","-105.43682325","Agriculture","Forest Service","MEDICINE BOW NATIONAL FOREST","TIE SIDING","Wyoming",82070,"Building","All Other","F1071.001291","Demolition","Excess Asset"
8877,"41.22806165","-105.4368916","Agriculture","Forest Service","MEDICINE BOW NATIONAL FOREST","TIE SIDING","Wyoming",82070,"Building","Service","F1072.001291","Demolition","Excess Asset"
8878,"41.30768415","-106.156136","Agriculture","Forest Service","MEDICINE BOW NATIONAL FOREST","CENTENNIAL","Wyoming",82055,"Building","Industrial","F1108.001291","Demolition","Excess Asset"
8879,"42.91267852","-110.71301507","Agriculture","Forest Service","BRIDGER NATIONAL FOREST","BEDFORD","Wyoming",83122,"Building","Service","F1138.002791","Demolition","Excess Asset"
8880,"42.67754798","-110.66763353","Agriculture","Forest Service","BRIDGER NATIONAL FOREST","SMOOT","Wyoming",83122,"Building","Service","F1144.002791","Demolition","Excess Asset"
8881,"43.8323059","-110.3469188","Agriculture","Forest Service","TETON NATIONAL FOREST","MORAN","Wyoming",83013,"Building","Industrial","F1187.002791","Demolition","Excess Asset"
8882,"43.83308379","-110.34672279","Agriculture","Forest Service","TETON NATIONAL FOREST","MORAN","Wyoming",83013,"Building","Service","F1188.002791","Demolition","Excess Asset"
8883,"43.18761","-109.51495","Agriculture","Forest Service","BRIDGER NATIONAL FOREST","BURRIS","Wyoming",82513,"Building","Service","F1234.002791","Demolition","Excess Asset"
8884,"43.48374528","-110.76185003","Agriculture","Forest Service","TETON NATIONAL FOREST","JACKSON","Wyoming",83001,"Building","Office","F1246.002791","Demolition","Excess Asset"
8885,"43.4836933","-110.76086301","Agriculture","Forest Service","TETON NATIONAL FOREST","JACKSON","Wyoming",83001,"Building","Office","F1248.002791","Demolition","Excess Asset"
8886,"43.48340777","-110.76107025","Agriculture","Forest Service","TETON NATIONAL FOREST","JACKSON","Wyoming",83001,"Building","Industrial","F1259.002791","Demolition","Excess Asset"
8887,"43.48472844","-110.76028966","Agriculture","Forest Service","TETON NATIONAL FOREST","JACKSON","Wyoming",83001,"Building","All Other","F1266.002791","Demolition","Excess Asset"
8888,"43.48468499","-110.76000511","Agriculture","Forest Service","TETON NATIONAL FOREST","JACKSON","Wyoming",83001,"Building","All Other","F1268.002791","Demolition","Excess Asset"
8889,"43.48404769","-110.75943831","Agriculture","Forest Service","TETON NATIONAL FOREST","JACKSON","Wyoming",83001,"Building","All Other","F1270.002791","Demolition","Excess Asset"
8890,"43.48351975","-110.75991157","Agriculture","Forest Service","TETON NATIONAL FOREST","JACKSON","Wyoming",83001,"Building","All Other","F1271.002791","Demolition","Excess Asset"
8891,"43.48342622","-110.75961743","Agriculture","Forest Service","TETON NATIONAL FOREST","JACKSON","Wyoming",83001,"Building","All Other","F1274.002791","Demolition","Excess Asset"
8892,"43.4835041","-110.75926378","Agriculture","Forest Service","TETON NATIONAL FOREST","JACKSON","Wyoming",83001,"Building","All Other","F1275.002791","Demolition","Excess Asset"
8893,"44.04439598","-109.18080665","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","MEETEETSE","Wyoming",82433,"Building","Service","F2056.001771","Demolition","Excess Asset"
8894,"44.04505684","-109.18106313","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","MEETEETSE","Wyoming",82433,"Building","All Other","F2063.001771","Demolition","Excess Asset"
8895,"43.74187547","-109.88682576","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","DUBOIS","Wyoming",82513,"Building","Service","F2100.001771","Demolition","Excess Asset"
8896,"44.15076937","-108.87184167","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","MEETEETSE","Wyoming",82433,"Building","Family Housing","F2101.001771","Demolition","Excess Asset"
8897,"43.74185525","-109.88666854","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","DUBOIS","Wyoming",82513,"Building","All Other","F2211.001771","Demolition","Excess Asset"
8898,"43.68536911","-109.36802222","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","DUBOIS","Wyoming",82513,"Building","Service","F2217.001771","Demolition","Excess Asset"
8899,"43.56674628","-109.8455731","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","DUBOIS","Wyoming",82513,"Building","Service","F2232.001771","Demolition","Excess Asset"
8900,"43.81088324","-109.55748842","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","DUBOIS","Wyoming",82513,"Building","All Other","F2242.001771","Demolition","Excess Asset"
8901,"44.1586182","-107.22435301","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","TEN SLEEP","Wyoming",82442,"Building","Communications Systems","F2338.001041","Demolition","Excess Asset"
8902,"44.82800681","-107.84469567","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","SHELL","Wyoming",82431,"Building","All Other","F2349.001041","Demolition","Excess Asset"
8903,"44.54756048","-107.50225643","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","SHELL","Wyoming",82432,"Building","All Other","F2360.001041","Demolition","Excess Asset"
8904,"44.60256176","-107.21582924","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","WOLF","Wyoming",82842,"Building","Dormitories/Barracks","F4508.001041","Demolition","Excess Asset"
8905,"43.8237936","-110.35188824","Agriculture","Forest Service","TETON NATIONAL FOREST","MORAN","Wyoming",83013,"Building","All Other","F4586010491","Demolition","Excess Asset"
8906,"43.83157416","-110.34768702","Agriculture","Forest Service","TETON NATIONAL FOREST","MORAN","Wyoming",83013,"Building","All Other","F4589010491","Demolition","Excess Asset"
8907,"43.82608719","-110.34676952","Agriculture","Forest Service","TETON NATIONAL FOREST","MORAN","Wyoming",83013,"Building","All Other","F4592010491","Demolition","Excess Asset"
8908,"43.82738868","-110.36210626","Agriculture","Forest Service","TETON NATIONAL FOREST","MORAN","Wyoming",83013,"Building","Service","F4597010491","Demolition","Excess Asset"
8909,"44.46385193","-109.61238927","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","WAPITI","Wyoming",82414,"Building","All Other","F5537010337","Demolition","Excess Asset"
8910,"42.85382857","-109.05922522","Agriculture","Forest Service","SHOSHONE NATIONAL FOREST","FORT WASHAKIE","Wyoming",82520,"Building","All Other","F5640010337","Demolition","Excess Asset"
8911,"44.60243238","-107.21620481","Agriculture","Forest Service","BIGHORN NATIONAL FOREST","WOLF","Wyoming",82842,"Building","Service","F5808010452","Demolition","Excess Asset"
8912,"43.48357755","-110.7601862","Agriculture","Forest Service","TETON NATIONAL FOREST","JACKSON","Wyoming",83001,"Building","Industrial","F5945010491","Demolition","Excess Asset"
8913,"43.27156","-109.57213","Agriculture","Forest Service","BRIDGER NATIONAL FOREST","DUBOIS","Wyoming",82513,"Building","Dormitories/Barracks","F7835010491","Demolition","Excess Asset"
